"index","bottlecode","wvl","abs"
13365,"0917-16",342,0.042
13366,"0917-16",343,0.0418
13367,"0917-16",344,0.0409
13368,"0917-16",345,0.0407
13369,"0917-16",346,0.0399
13370,"0917-16",347,0.0387
13371,"0917-16",348,0.039
13372,"0917-16",349,0.0385
13373,"0917-16",350,0.0378
13374,"0917-16",351,0.0372
13375,"0917-16",352,0.0366
13376,"0917-16",353,0.0359
13377,"0917-16",354,0.0355
13378,"0917-16",355,0.0352
13379,"0917-16",356,0.035
13380,"0917-16",357,0.0345
13381,"0917-16",358,0.036
13382,"0917-16",359,0.0352
13383,"0917-16",360,0.0349
13384,"0917-16",361,0.033
13385,"0917-16",362,0.0334
13386,"0917-16",363,0.0329
13387,"0917-16",364,0.0326
13388,"0917-16",365,0.032
13389,"0917-16",366,0.031
13390,"0917-16",367,0.0307
13391,"0917-16",368,0.0301
13392,"0917-16",369,0.0301
13393,"0917-16",370,0.0287
13394,"0917-16",371,0.0289
13395,"0917-16",372,0.0278
13396,"0917-16",373,0.0276
13397,"0917-16",374,0.0285
13398,"0917-16",375,0.0281
13399,"0917-16",376,0.0269
13400,"0917-16",377,0.0269
13401,"0917-16",378,0.0268
13402,"0917-16",379,0.0263
13403,"0917-16",380,0.0254
13404,"0917-16",381,0.0249
13405,"0917-16",382,0.026
13406,"0917-16",383,0.0244
13407,"0917-16",384,0.0257
13408,"0917-16",385,0.0249
13409,"0917-16",386,0.0242
13410,"0917-16",387,0.024
13411,"0917-16",388,0.024
13412,"0917-16",389,0.024
13413,"0917-16",390,0.0237
13414,"0917-16",391,0.0236
13415,"0917-16",392,0.0234
13416,"0917-16",393,0.0234
13417,"0917-16",394,0.0238
13418,"0917-16",395,0.0232
13419,"0917-16",396,0.0226
13420,"0917-16",397,0.023
13421,"0917-16",398,0.0232
13422,"0917-16",399,0.0226
13423,"0917-16",400,0.0221
13424,"0917-16",401,0.0225
13425,"0917-16",402,0.0226
13426,"0917-16",403,0.0221
13427,"0917-16",404,0.0218
13428,"0917-16",405,0.0221
13429,"0917-16",406,0.0219
13430,"0917-16",407,0.0213
13431,"0917-16",408,0.0216
13432,"0917-16",409,0.0214
13433,"0917-16",410,0.021
13434,"0917-16",411,0.0212
13435,"0917-16",412,0.0212
13436,"0917-16",413,0.0209
13437,"0917-16",414,0.02
13438,"0917-16",415,0.0203
13439,"0917-16",416,0.0184
13440,"0917-16",417,0.018
13441,"0917-16",418,0.0179
13442,"0917-16",419,0.0174
13443,"0917-16",420,0.017
13444,"0917-16",421,0.0167
13445,"0917-16",422,0.0164
13446,"0917-16",423,0.0162
13447,"0917-16",424,0.016
13448,"0917-16",425,0.0159
13449,"0917-16",426,0.0158
13450,"0917-16",427,0.016
13451,"0917-16",428,0.0159
13452,"0917-16",429,0.016
13453,"0917-16",430,0.016
13454,"0917-16",431,0.0161
13455,"0917-16",432,0.0159
13456,"0917-16",433,0.0159
13457,"0917-16",434,0.0158
13458,"0917-16",435,0.0158
13459,"0917-16",436,0.0156
13460,"0917-16",437,0.0157
13461,"0917-16",438,0.0157
13462,"0917-16",439,0.0156
13463,"0917-16",440,0.0156
13464,"0917-16",441,0.0155
13465,"0917-16",442,0.0155
13466,"0917-16",443,0.0157
13467,"0917-16",444,0.0161
13468,"0917-16",445,0.0165
13469,"0917-16",446,0.0171
13470,"0917-16",447,0.0175
13471,"0917-16",448,0.0177
13472,"0917-16",449,0.0179
13473,"0917-16",450,0.0178
13474,"0917-16",451,0.0178
13475,"0917-16",452,0.0176
13476,"0917-16",453,0.0175
13477,"0917-16",454,0.0173
13478,"0917-16",455,0.0172
13479,"0917-16",456,0.0171
13480,"0917-16",457,0.0169
13481,"0917-16",458,0.0169
13482,"0917-16",459,0.0166
13483,"0917-16",460,0.0165
13484,"0917-16",461,0.0162
13485,"0917-16",462,0.0159
13486,"0917-16",463,0.0155
13487,"0917-16",464,0.0151
13488,"0917-16",465,0.0148
13489,"0917-16",466,0.0146
13490,"0917-16",467,0.0144
13491,"0917-16",468,0.0142
13492,"0917-16",469,0.0141
13493,"0917-16",470,0.0139
13494,"0917-16",471,0.0138
13495,"0917-16",472,0.0136
13496,"0917-16",473,0.0135
13497,"0917-16",474,0.0134
13498,"0917-16",475,0.0132
13499,"0917-16",476,0.013
13500,"0917-16",477,0.0128
13501,"0917-16",478,0.0126
13502,"0917-16",479,0.0123
13503,"0917-16",480,0.0122
13504,"0917-16",481,0.012
13505,"0917-16",482,0.0119
13506,"0917-16",483,0.0118
13507,"0917-16",484,0.0118
13508,"0917-16",485,0.0118
13509,"0917-16",486,0.0117
13510,"0917-16",487,0.0116
13511,"0917-16",488,0.0117
13512,"0917-16",489,0.0116
13513,"0917-16",490,0.0117
13514,"0917-16",491,0.0117
13515,"0917-16",492,0.0118
13516,"0917-16",493,0.0118
13517,"0917-16",494,0.0119
13518,"0917-16",495,0.0119
13519,"0917-16",496,0.0119
13520,"0917-16",497,0.0118
13521,"0917-16",498,0.0118
13522,"0917-16",499,0.0117
13523,"0917-16",500,0.0115
13524,"0917-16",501,0.0114
13525,"0917-16",502,0.0113
13526,"0917-16",503,0.0111
13527,"0917-16",504,0.0109
13528,"0917-16",505,0.0108
13529,"0917-16",506,0.0107
13530,"0917-16",507,0.0106
13531,"0917-16",508,0.0105
13532,"0917-16",509,0.0104
13533,"0917-16",510,0.0103
13534,"0917-16",511,0.0103
13535,"0917-16",512,0.0102
13536,"0917-16",513,0.0102
13537,"0917-16",514,0.0101
13538,"0917-16",515,0.0101
13539,"0917-16",516,0.01
13540,"0917-16",517,0.0099
13541,"0917-16",518,0.0098
13542,"0917-16",519,0.0098
13543,"0917-16",520,0.0098
13544,"0917-16",521,0.0098
13545,"0917-16",522,0.0097
13546,"0917-16",523,0.0097
13547,"0917-16",524,0.0097
13548,"0917-16",525,0.0097
13549,"0917-16",526,0.0097
13550,"0917-16",527,0.0096
13551,"0917-16",528,0.0097
13552,"0917-16",529,0.0097
13553,"0917-16",530,0.0096
13554,"0917-16",531,0.0096
13555,"0917-16",532,0.0096
13556,"0917-16",533,0.0095
13557,"0917-16",534,0.0094
13558,"0917-16",535,0.0094
13559,"0917-16",536,0.0094
13560,"0917-16",537,0.0093
13561,"0917-16",538,0.0093
13562,"0917-16",539,0.0093
13563,"0917-16",540,0.0093
13564,"0917-16",541,0.0093
13565,"0917-16",542,0.0094
13566,"0917-16",543,0.0093
13567,"0917-16",544,0.0093
13568,"0917-16",545,0.0093
13569,"0917-16",546,0.0093
13570,"0917-16",547,0.0092
13571,"0917-16",548,0.0092
13572,"0917-16",549,0.0091
13573,"0917-16",550,0.0091
13574,"0917-16",551,0.0091
13575,"0917-16",552,0.009
13576,"0917-16",553,0.009
13577,"0917-16",554,0.009
13578,"0917-16",555,0.009
13579,"0917-16",556,0.009
13580,"0917-16",557,0.0102
13581,"0917-16",558,0.0101
13582,"0917-16",559,0.0101
13583,"0917-16",560,0.01
13584,"0917-16",561,0.0099
13585,"0917-16",562,0.0098
13586,"0917-16",563,0.0097
13587,"0917-16",564,0.0096
13588,"0917-16",565,0.0096
13589,"0917-16",566,0.0095
13590,"0917-16",567,0.0094
13591,"0917-16",568,0.0094
13592,"0917-16",569,0.0093
13593,"0917-16",570,0.0092
13594,"0917-16",571,0.0092
13595,"0917-16",572,0.0091
13596,"0917-16",573,0.0091
13597,"0917-16",574,0.009
13598,"0917-16",575,0.009
13599,"0917-16",576,0.009
13600,"0917-16",577,0.0089
13601,"0917-16",578,0.0089
13602,"0917-16",579,0.0087
13603,"0917-16",580,0.0085
13604,"0917-16",581,0.0084
13605,"0917-16",582,0.0083
13606,"0917-16",583,0.0083
13607,"0917-16",584,0.0082
13608,"0917-16",585,0.0082
13609,"0917-16",586,0.0081
13610,"0917-16",587,0.008
13611,"0917-16",588,0.0079
13612,"0917-16",589,0.0079
13613,"0917-16",590,0.0078
13614,"0917-16",591,0.0077
13615,"0917-16",592,0.0076
13616,"0917-16",593,0.0076
13617,"0917-16",594,0.0076
13618,"0917-16",595,0.0075
13619,"0917-16",596,0.0074
13620,"0917-16",597,0.0073
13621,"0917-16",598,0.0073
13622,"0917-16",599,0.0072
13623,"0917-16",600,0.0071
13624,"0917-16",601,0.0071
13625,"0917-16",602,0.0071
13626,"0917-16",603,0.0071
13627,"0917-16",604,0.007
13628,"0917-16",605,0.007
13629,"0917-16",606,0.007
13630,"0917-16",607,0.0069
13631,"0917-16",608,0.0069
13632,"0917-16",609,0.0069
13633,"0917-16",610,0.0069
13634,"0917-16",611,0.007
13635,"0917-16",612,0.0069
13636,"0917-16",613,0.007
13637,"0917-16",614,0.007
13638,"0917-16",615,0.007
13639,"0917-16",616,0.007
13640,"0917-16",617,0.0069
13641,"0917-16",618,0.0068
13642,"0917-16",619,0.0068
13643,"0917-16",620,0.0068
13644,"0917-16",621,0.0068
13645,"0917-16",622,0.0068
13646,"0917-16",623,0.0067
13647,"0917-16",624,0.0067
13648,"0917-16",625,0.0067
13649,"0917-16",626,0.0067
13650,"0917-16",627,0.0067
13651,"0917-16",628,0.0067
13652,"0917-16",629,0.0067
13653,"0917-16",630,0.0067
13654,"0917-16",631,0.0067
13655,"0917-16",632,0.0067
13656,"0917-16",633,0.0067
13657,"0917-16",634,0.0067
13658,"0917-16",635,0.0068
13659,"0917-16",636,0.0069
13660,"0917-16",637,0.007
13661,"0917-16",638,0.007
13662,"0917-16",639,0.0071
13663,"0917-16",640,0.0072
13664,"0917-16",641,0.0072
13665,"0917-16",642,0.0074
13666,"0917-16",643,0.0074
13667,"0917-16",644,0.0075
13668,"0917-16",645,0.0075
13669,"0917-16",646,0.0076
13670,"0917-16",647,0.0077
13671,"0917-16",648,0.0077
13672,"0917-16",649,0.0078
13673,"0917-16",650,0.0078
13674,"0917-16",651,0.0077
13675,"0917-16",652,0.0077
13676,"0917-16",653,0.0075
13677,"0917-16",654,0.0073
13678,"0917-16",655,0.0073
13679,"0917-16",656,0.0071
13680,"0917-16",657,0.007
13681,"0917-16",658,0.0069
13682,"0917-16",659,0.0068
13683,"0917-16",660,0.0069
13684,"0917-16",661,0.007
13685,"0917-16",662,0.007
13686,"0917-16",663,0.0071
13687,"0917-16",664,0.0071
13688,"0917-16",665,0.0072
13689,"0917-16",666,0.0072
13690,"0917-16",667,0.0072
13691,"0917-16",668,0.0073
13692,"0917-16",669,0.0075
13693,"0917-16",670,0.0076
13694,"0917-16",671,0.0077
13695,"0917-16",672,0.0078
13696,"0917-16",673,0.0078
13697,"0917-16",674,0.0079
13698,"0917-16",675,0.0079
13699,"0917-16",676,0.0079
13700,"0917-16",677,0.0079
13701,"0917-16",678,0.0078
13702,"0917-16",679,0.0076
13703,"0917-16",680,0.0075
13704,"0917-16",681,0.0073
13705,"0917-16",682,0.0073
13706,"0917-16",683,0.0071
13707,"0917-16",684,0.007
13708,"0917-16",685,0.0068
13709,"0917-16",686,0.0066
13710,"0917-16",687,0.0064
13711,"0917-16",688,0.0061
13712,"0917-16",689,0.006
13713,"0917-16",690,0.0057
13714,"0917-16",691,0.0056
13715,"0917-16",692,0.0055
13716,"0917-16",693,0.0053
13717,"0917-16",694,0.0052
13718,"0917-16",695,0.0051
13719,"0917-16",696,0.005
13720,"0917-16",697,0.0049
13721,"0917-16",698,0.0047
13722,"0917-16",699,0.0047
13723,"0917-16",700,0.0047
13724,"0917-16",701,0.0046
13725,"0917-16",702,0.0046
13726,"0917-16",703,0.0046
13727,"0917-16",704,0.0045
13728,"0917-16",705,0.0045
13729,"0917-16",706,0.0044
13730,"0917-16",707,0.0044
13731,"0917-16",708,0.0043
13732,"0917-16",709,0.0043
13733,"0917-16",710,0.0043
13734,"0917-16",711,0.0043
13735,"0917-16",712,0.0043
13736,"0917-16",713,0.0043
13737,"0917-16",714,0.0043
13738,"0917-16",715,0.0042
13739,"0917-16",716,0.0041
13740,"0917-16",717,0.0041
13741,"0917-16",718,0.004
13742,"0917-16",719,0.0039
13743,"0917-16",720,0.0038
13744,"0917-16",721,0.0038
13745,"0917-16",722,0.0037
13746,"0917-16",723,0.0036
13747,"0917-16",724,0.0036
13748,"0917-16",725,0.0035
13749,"0917-16",726,0.0035
13750,"0917-16",727,0.0034
13751,"0917-16",728,0.0034
13752,"0917-16",729,0.0033
13753,"0917-16",730,0.0032
13754,"0917-16",731,0.0032
13755,"0917-16",732,0.0032
13756,"0917-16",733,0.0031
13757,"0917-16",734,0.0031
13758,"0917-16",735,0.003
13759,"0917-16",736,0.0032
13760,"0917-16",737,0.0032
13761,"0917-16",738,0.003
13762,"0917-16",739,0.003
13763,"0917-16",740,0.003
13764,"0917-16",741,0.0029
13765,"0917-16",742,0.0029
13766,"0917-16",743,0.0029
13767,"0917-16",744,0.0029
13768,"0917-16",745,0.0029
13769,"0917-16",746,0.0029
13770,"0917-16",747,0.0029
13771,"0917-16",748,0.0028
13772,"0917-16",749,0.0029
13773,"0917-16",750,0.0029
13774,"0917-16",751,0.0029
13775,"0917-16",752,0.0029
13776,"0917-16",753,0.0029
13777,"0917-16",754,0.0028
13778,"0917-16",755,0.0029
13779,"0917-16",756,0.0029
13780,"0917-16",757,0.0029
13781,"0917-16",758,0.003
13782,"0917-16",759,0.0031
13783,"0917-16",760,0.0031
13784,"0917-16",761,0.0031
13785,"0917-16",762,0.0032
13786,"0917-16",763,0.0033
13787,"0917-16",764,0.0033
13788,"0917-16",765,0.0034
13789,"0917-16",766,0.0034
13790,"0917-16",767,0.0035
13791,"0917-16",768,0.0035
13792,"0917-16",769,0.0037
13793,"0917-16",770,0.0037
13794,"0917-16",771,0.0037
13795,"0917-16",772,0.0037
13796,"0917-16",773,0.0039
13797,"0917-16",774,0.0038
13798,"0917-16",775,0.0038
13799,"0917-16",776,0.0038
13800,"0917-16",777,0.0038
13801,"0917-16",778,0.0038
13802,"0917-16",779,0.0038
13803,"0917-16",780,0.0038
13804,"0917-16",781,0.0038
13805,"0917-16",782,0.0037
13806,"0917-16",783,0.0038
13807,"0917-16",784,0.0037
13808,"0917-16",785,0.0037
13809,"0917-16",786,0.0037
13810,"0917-16",787,0.0036
13811,"0917-16",788,0.0035
13812,"0917-16",789,0.0035
13813,"0917-16",790,0.0034
13814,"0917-16",791,0.0034
13815,"0917-16",792,0.0033
13816,"0917-16",793,0.0032
13817,"0917-16",794,0.0031
13818,"0917-16",795,0.0031
13819,"0917-16",796,0.0029
13820,"0917-16",797,0.0029
13821,"0917-16",798,0.0028
13822,"0917-16",799,0.0027
13823,"0917-16",800,0.0026
13824,"0918-16",200,2.5129
13825,"0918-16",201,2.5307
13826,"0918-16",202,2.3141
13827,"0918-16",203,2.2831
13828,"0918-16",204,2.1812
13829,"0918-16",205,1.9454
13830,"0918-16",206,1.7473
13831,"0918-16",207,1.5265
13832,"0918-16",208,1.309
13833,"0918-16",209,1.1069
13834,"0918-16",210,0.9391
13835,"0918-16",211,0.8021
13836,"0918-16",212,0.6859
13837,"0918-16",213,0.5814
13838,"0918-16",214,0.5041
13839,"0918-16",215,0.4422
13840,"0918-16",216,0.3924
13841,"0918-16",217,0.3502
13842,"0918-16",218,0.3195
13843,"0918-16",219,0.2946
13844,"0918-16",220,0.2754
13845,"0918-16",221,0.2593
13846,"0918-16",222,0.2472
13847,"0918-16",223,0.2373
13848,"0918-16",224,0.2289
13849,"0918-16",225,0.2208
13850,"0918-16",226,0.2154
13851,"0918-16",227,0.2096
13852,"0918-16",228,0.2052
13853,"0918-16",229,0.2001
13854,"0918-16",230,0.196
13855,"0918-16",231,0.1922
13856,"0918-16",232,0.1886
13857,"0918-16",233,0.1849
13858,"0918-16",234,0.1811
13859,"0918-16",235,0.1783
13860,"0918-16",236,0.1751
13861,"0918-16",237,0.1722
13862,"0918-16",238,0.1699
13863,"0918-16",239,0.1666
13864,"0918-16",240,0.1645
13865,"0918-16",241,0.1621
13866,"0918-16",242,0.16
13867,"0918-16",243,0.1582
13868,"0918-16",244,0.156
13869,"0918-16",245,0.1545
13870,"0918-16",246,0.1524
13871,"0918-16",247,0.1514
13872,"0918-16",248,0.1496
13873,"0918-16",249,0.1478
13874,"0918-16",250,0.147
13875,"0918-16",251,0.1455
13876,"0918-16",252,0.144
13877,"0918-16",253,0.1434
13878,"0918-16",254,0.1419
13879,"0918-16",255,0.1411
13880,"0918-16",256,0.1398
13881,"0918-16",257,0.1384
13882,"0918-16",258,0.1369
13883,"0918-16",259,0.1359
13884,"0918-16",260,0.1349
13885,"0918-16",261,0.1334
13886,"0918-16",262,0.1322
13887,"0918-16",263,0.1308
13888,"0918-16",264,0.129
13889,"0918-16",265,0.1283
13890,"0918-16",266,0.1263
13891,"0918-16",267,0.125
13892,"0918-16",268,0.1236
13893,"0918-16",269,0.1218
13894,"0918-16",270,0.1202
13895,"0918-16",271,0.1189
13896,"0918-16",272,0.1176
13897,"0918-16",273,0.1159
13898,"0918-16",274,0.1139
13899,"0918-16",275,0.1123
13900,"0918-16",276,0.1108
13901,"0918-16",277,0.1095
13902,"0918-16",278,0.1074
13903,"0918-16",279,0.1055
13904,"0918-16",280,0.1048
13905,"0918-16",281,0.1037
13906,"0918-16",282,0.1013
13907,"0918-16",283,0.0998
13908,"0918-16",284,0.0983
13909,"0918-16",285,0.097
13910,"0918-16",286,0.0956
13911,"0918-16",287,0.0939
13912,"0918-16",288,0.0921
13913,"0918-16",289,0.0912
13914,"0918-16",290,0.0896
13915,"0918-16",291,0.0883
13916,"0918-16",292,0.086
13917,"0918-16",293,0.0848
13918,"0918-16",294,0.0828
13919,"0918-16",295,0.0814
13920,"0918-16",296,0.0804
13921,"0918-16",297,0.0789
13922,"0918-16",298,0.0778
13923,"0918-16",299,0.0763
13924,"0918-16",300,0.0757
13925,"0918-16",301,0.0746
13926,"0918-16",302,0.073
13927,"0918-16",303,0.0715
13928,"0918-16",304,0.0708
13929,"0918-16",305,0.0699
13930,"0918-16",306,0.0686
13931,"0918-16",307,0.0672
13932,"0918-16",308,0.0668
13933,"0918-16",309,0.0659
13934,"0918-16",310,0.0644
13935,"0918-16",311,0.0631
13936,"0918-16",312,0.0622
13937,"0918-16",313,0.062
13938,"0918-16",314,0.0611
13939,"0918-16",315,0.0596
13940,"0918-16",316,0.0586
13941,"0918-16",317,0.058
13942,"0918-16",318,0.0568
13943,"0918-16",319,0.056
13944,"0918-16",320,0.0548
13945,"0918-16",321,0.0543
13946,"0918-16",322,0.0508
13947,"0918-16",323,0.0503
13948,"0918-16",324,0.0502
13949,"0918-16",325,0.0489
13950,"0918-16",326,0.0478
13951,"0918-16",327,0.0479
13952,"0918-16",328,0.0473
13953,"0918-16",329,0.0462
13954,"0918-16",330,0.0452
13955,"0918-16",331,0.045
13956,"0918-16",332,0.0451
13957,"0918-16",333,0.044
13958,"0918-16",334,0.0436
13959,"0918-16",335,0.0428
13960,"0918-16",336,0.0425
13961,"0918-16",337,0.0422
13962,"0918-16",338,0.0413
13963,"0918-16",339,0.0406
13964,"0918-16",340,0.0404
13965,"0918-16",341,0.04
13966,"0918-16",342,0.0395
13967,"0918-16",343,0.039
13968,"0918-16",344,0.0386
13969,"0918-16",345,0.0379
13970,"0918-16",346,0.0375
13971,"0918-16",347,0.0365
13972,"0918-16",348,0.0367
13973,"0918-16",349,0.036
13974,"0918-16",350,0.0357
13975,"0918-16",351,0.0353
13976,"0918-16",352,0.0348
13977,"0918-16",353,0.0341
13978,"0918-16",354,0.0339
13979,"0918-16",355,0.0334
13980,"0918-16",356,0.0335
13981,"0918-16",357,0.0305
13982,"0918-16",358,0.032
13983,"0918-16",359,0.031
13984,"0918-16",360,0.0296
13985,"0918-16",361,0.0295
13986,"0918-16",362,0.0296
13987,"0918-16",363,0.029
13988,"0918-16",364,0.0286
13989,"0918-16",365,0.0279
13990,"0918-16",366,0.0271
13991,"0918-16",367,0.0272
13992,"0918-16",368,0.0266
13993,"0918-16",369,0.0258
13994,"0918-16",370,0.0256
13995,"0918-16",371,0.0255
13996,"0918-16",372,0.0251
13997,"0918-16",373,0.0247
13998,"0918-16",374,0.0251
13999,"0918-16",375,0.0239
14000,"0918-16",376,0.0233
14001,"0918-16",377,0.0237
14002,"0918-16",378,0.0244
14003,"0918-16",379,0.0227
14004,"0918-16",380,0.0223
14005,"0918-16",381,0.0222
14006,"0918-16",382,0.0229
14007,"0918-16",383,0.0213
14008,"0918-16",384,0.0219
14009,"0918-16",385,0.021
14010,"0918-16",386,0.0211
14011,"0918-16",387,0.0211
14012,"0918-16",388,0.021
14013,"0918-16",389,0.0204
14014,"0918-16",390,0.02
14015,"0918-16",391,0.0206
14016,"0918-16",392,0.0198
14017,"0918-16",393,0.0198
14018,"0918-16",394,0.0195
14019,"0918-16",395,0.0191
14020,"0918-16",396,0.0185
14021,"0918-16",397,0.0187
14022,"0918-16",398,0.0185
14023,"0918-16",399,0.0182
14024,"0918-16",400,0.0177
14025,"0918-16",401,0.0182
14026,"0918-16",402,0.018
14027,"0918-16",403,0.0172
14028,"0918-16",404,0.0173
14029,"0918-16",405,0.0179
14030,"0918-16",406,0.0173
14031,"0918-16",407,0.0164
14032,"0918-16",408,0.0164
14033,"0918-16",409,0.0166
14034,"0918-16",410,0.0166
14035,"0918-16",411,0.0165
14036,"0918-16",412,0.0162
14037,"0918-16",413,0.016
14038,"0918-16",414,0.0159
14039,"0918-16",415,0.0158
14040,"0918-16",416,0.016
14041,"0918-16",417,0.0159
14042,"0918-16",418,0.0158
14043,"0918-16",419,0.0156
14044,"0918-16",420,0.0154
14045,"0918-16",421,0.0152
14046,"0918-16",422,0.0151
14047,"0918-16",423,0.015
14048,"0918-16",424,0.0147
14049,"0918-16",425,0.0145
14050,"0918-16",426,0.0144
14051,"0918-16",427,0.0143
14052,"0918-16",428,0.0141
14053,"0918-16",429,0.0139
14054,"0918-16",430,0.0138
14055,"0918-16",431,0.0137
14056,"0918-16",432,0.0135
14057,"0918-16",433,0.0133
14058,"0918-16",434,0.0131
14059,"0918-16",435,0.0131
14060,"0918-16",436,0.0129
14061,"0918-16",437,0.0127
14062,"0918-16",438,0.0126
14063,"0918-16",439,0.0125
14064,"0918-16",440,0.0123
14065,"0918-16",441,0.0122
14066,"0918-16",442,0.012
14067,"0918-16",443,0.0119
14068,"0918-16",444,0.0118
14069,"0918-16",445,0.0117
14070,"0918-16",446,0.0117
14071,"0918-16",447,0.0115
14072,"0918-16",448,0.0115
14073,"0918-16",449,0.0114
14074,"0918-16",450,0.0113
14075,"0918-16",451,0.0112
14076,"0918-16",452,0.0111
14077,"0918-16",453,0.011
14078,"0918-16",454,0.0109
14079,"0918-16",455,0.0108
14080,"0918-16",456,0.0108
14081,"0918-16",457,0.0107
14082,"0918-16",458,0.0106
14083,"0918-16",459,0.0104
14084,"0918-16",460,0.0103
14085,"0918-16",461,0.0103
14086,"0918-16",462,0.0102
14087,"0918-16",463,0.0101
14088,"0918-16",464,0.0101
14089,"0918-16",465,0.0102
14090,"0918-16",466,0.0101
14091,"0918-16",467,0.01
14092,"0918-16",468,0.0099
14093,"0918-16",469,0.0098
14094,"0918-16",470,0.0097
14095,"0918-16",471,0.0096
14096,"0918-16",472,0.0095
14097,"0918-16",473,0.0094
14098,"0918-16",474,0.0093
14099,"0918-16",475,0.0092
14100,"0918-16",476,0.0091
14101,"0918-16",477,0.0091
14102,"0918-16",478,0.0089
14103,"0918-16",479,0.0088
14104,"0918-16",480,0.0088
14105,"0918-16",481,0.0087
14106,"0918-16",482,0.0086
14107,"0918-16",483,0.0085
14108,"0918-16",484,0.0085
14109,"0918-16",485,0.0084
14110,"0918-16",486,0.0084
14111,"0918-16",487,0.0083
14112,"0918-16",488,0.0083
14113,"0918-16",489,0.0083
14114,"0918-16",490,0.0083
14115,"0918-16",491,0.0084
14116,"0918-16",492,0.0086
14117,"0918-16",493,0.0087
14118,"0918-16",494,0.0089
14119,"0918-16",495,0.009
14120,"0918-16",496,0.0091
14121,"0918-16",497,0.0091
14122,"0918-16",498,0.0092
14123,"0918-16",499,0.0093
14124,"0918-16",500,0.0093
14125,"0918-16",501,0.0093
14126,"0918-16",502,0.0093
14127,"0918-16",503,0.0093
14128,"0918-16",504,0.0093
14129,"0918-16",505,0.0093
14130,"0918-16",506,0.0093
14131,"0918-16",507,0.0093
14132,"0918-16",508,0.0094
14133,"0918-16",509,0.0094
14134,"0918-16",510,0.0094
14135,"0918-16",511,0.0094
14136,"0918-16",512,0.0095
14137,"0918-16",513,0.0095
14138,"0918-16",514,0.0096
14139,"0918-16",515,0.0096
14140,"0918-16",516,0.0097
14141,"0918-16",517,0.0097
14142,"0918-16",518,0.0097
14143,"0918-16",519,0.0097
14144,"0918-16",520,0.0098
14145,"0918-16",521,0.0097
14146,"0918-16",522,0.0097
14147,"0918-16",523,0.0096
14148,"0918-16",524,0.0096
14149,"0918-16",525,0.0096
14150,"0918-16",526,0.0096
14151,"0918-16",527,0.0095
14152,"0918-16",528,0.0095
14153,"0918-16",529,0.0095
14154,"0918-16",530,0.0095
14155,"0918-16",531,0.0094
14156,"0918-16",532,0.0093
14157,"0918-16",533,0.0092
14158,"0918-16",534,0.0091
14159,"0918-16",535,0.009
14160,"0918-16",536,0.009
14161,"0918-16",537,0.009
14162,"0918-16",538,0.009
14163,"0918-16",539,0.009
14164,"0918-16",540,0.009
14165,"0918-16",541,0.009
14166,"0918-16",542,0.009
14167,"0918-16",543,0.0088
14168,"0918-16",544,0.0086
14169,"0918-16",545,0.0085
14170,"0918-16",546,0.0085
14171,"0918-16",547,0.0084
14172,"0918-16",548,0.0084
14173,"0918-16",549,0.0084
14174,"0918-16",550,0.0083
14175,"0918-16",551,0.0084
14176,"0918-16",552,0.0084
14177,"0918-16",553,0.0085
14178,"0918-16",554,0.0086
14179,"0918-16",555,0.0087
14180,"0918-16",556,0.0087
14181,"0918-16",557,0.0114
14182,"0918-16",558,0.0113
14183,"0918-16",559,0.0112
14184,"0918-16",560,0.0111
14185,"0918-16",561,0.0108
14186,"0918-16",562,0.0107
14187,"0918-16",563,0.0105
14188,"0918-16",564,0.0105
14189,"0918-16",565,0.0105
14190,"0918-16",566,0.0104
14191,"0918-16",567,0.0104
14192,"0918-16",568,0.0103
14193,"0918-16",569,0.0102
14194,"0918-16",570,0.0101
14195,"0918-16",571,0.01
14196,"0918-16",572,0.01
14197,"0918-16",573,0.0099
14198,"0918-16",574,0.0099
14199,"0918-16",575,0.0098
14200,"0918-16",576,0.0097
14201,"0918-16",577,0.0095
14202,"0918-16",578,0.0095
14203,"0918-16",579,0.0094
14204,"0918-16",580,0.0093
14205,"0918-16",581,0.0092
14206,"0918-16",582,0.009
14207,"0918-16",583,0.0088
14208,"0918-16",584,0.0087
14209,"0918-16",585,0.0086
14210,"0918-16",586,0.0085
14211,"0918-16",587,0.0084
14212,"0918-16",588,0.0083
14213,"0918-16",589,0.0083
14214,"0918-16",590,0.0082
14215,"0918-16",591,0.0081
14216,"0918-16",592,0.008
14217,"0918-16",593,0.008
14218,"0918-16",594,0.008
14219,"0918-16",595,0.008
14220,"0918-16",596,0.008
14221,"0918-16",597,0.008
14222,"0918-16",598,0.008
14223,"0918-16",599,0.008
14224,"0918-16",600,0.0081
14225,"0918-16",601,0.0081
14226,"0918-16",602,0.0081
14227,"0918-16",603,0.0082
14228,"0918-16",604,0.0081
14229,"0918-16",605,0.0081
14230,"0918-16",606,0.0081
14231,"0918-16",607,0.0081
14232,"0918-16",608,0.008
14233,"0918-16",609,0.008
14234,"0918-16",610,0.008
14235,"0918-16",611,0.0079
14236,"0918-16",612,0.0077
14237,"0918-16",613,0.0076
14238,"0918-16",614,0.0075
14239,"0918-16",615,0.0075
14240,"0918-16",616,0.0074
14241,"0918-16",617,0.0073
14242,"0918-16",618,0.0073
14243,"0918-16",619,0.0073
14244,"0918-16",620,0.0072
